filepath,label,split,class_id,predicted_class_id,predicted_label,confidence
R:\Developments\ARIS\Disease\Validation\Army worm\flip_horizontal_36.jpg,Army worm,val,2,2,Army worm,0.5736957
R:\Developments\ARIS\Disease\Validation\Army worm\flip_horizontal_37.jpg,Army worm,val,2,2,Army worm,0.6940832
R:\Developments\ARIS\Disease\Validation\Army worm\flip_horizontal_38.jpg,Army worm,val,2,2,Army worm,0.55241126
R:\Developments\ARIS\Disease\Validation\Army worm\flip_horizontal_39.jpg,Army worm,val,2,2,Army worm,0.36792722
R:\Developments\ARIS\Disease\Validation\Army worm\flip_horizontal_4.jpg,Army worm,val,2,2,Army worm,0.67543674
R:\Developments\ARIS\Disease\Validation\Army worm\flip_horizontal_40.jpg,Army worm,val,2,2,Army worm,0.5986944
R:\Developments\ARIS\Disease\Validation\Army worm\flip_horizontal_5.jpg,Army worm,val,2,2,Army worm,0.2608334
R:\Developments\ARIS\Disease\Validation\Army worm\flip_horizontal_6.jpg,Army worm,val,2,12,Healthy cotton,0.37167144
R:\Developments\ARIS\Disease\Validation\Army worm\flip_horizontal_7.jpg,Army worm,val,2,2,Army worm,0.62692046
R:\Developments\ARIS\Disease\Validation\Army worm\flip_horizontal_8.jpg,Army worm,val,2,36,bollworm on Cotton,0.3291137
R:\Developments\ARIS\Disease\Validation\Army worm\flip_horizontal_9.jpg,Army worm,val,2,37,cotton mealy bug,0.22242005
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_1.jpg,Army worm,val,2,2,Army worm,0.54476136
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_10.jpg,Army worm,val,2,2,Army worm,0.31494728
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_11.jpg,Army worm,val,2,43,red cotton bug,0.1755389
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_12.jpg,Army worm,val,2,2,Army worm,0.28258446
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_13.jpg,Army worm,val,2,36,bollworm on Cotton,0.31621388
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_14.jpg,Army worm,val,2,36,bollworm on Cotton,0.18540935
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_15.jpg,Army worm,val,2,2,Army worm,0.31652728
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_16.jpg,Army worm,val,2,1,Anthracnose on Cotton,0.52845293
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_17.jpg,Army worm,val,2,40,maize fall armyworm,0.2572334
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_18.jpg,Army worm,val,2,2,Army worm,0.3489695
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_19.jpg,Army worm,val,2,1,Anthracnose on Cotton,0.21694106
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_2.jpg,Army worm,val,2,43,red cotton bug,0.18625598
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_20.jpg,Army worm,val,2,2,Army worm,0.383523
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_21.jpg,Army worm,val,2,43,red cotton bug,0.26082942
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_22.jpg,Army worm,val,2,2,Army worm,0.17489898
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_23.jpg,Army worm,val,2,38,cotton whitefly,0.22342736
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_24.jpg,Army worm,val,2,44,thirps on  cotton,0.24224605
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_25.jpg,Army worm,val,2,3,Bacterial Blight in cotton,0.1289304
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_26.jpg,Army worm,val,2,38,cotton whitefly,0.35235527
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_27.jpg,Army worm,val,2,2,Army worm,0.4340316
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_28.jpg,Army worm,val,2,2,Army worm,0.2990822
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_29.jpg,Army worm,val,2,2,Army worm,0.22264051
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_3.jpg,Army worm,val,2,2,Army worm,0.16490076
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_30.jpg,Army worm,val,2,1,Anthracnose on Cotton,0.11206504
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_31.jpg,Army worm,val,2,23,Wheat Stem fly,0.19498353
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_32.jpg,Army worm,val,2,2,Army worm,0.5318515
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_33.jpg,Army worm,val,2,2,Army worm,0.80186766
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_34.jpg,Army worm,val,2,2,Army worm,0.3140393
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_35.jpg,Army worm,val,2,2,Army worm,0.80990887
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_36.jpg,Army worm,val,2,2,Army worm,0.38751224
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_37.jpg,Army worm,val,2,2,Army worm,0.72998446
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_38.jpg,Army worm,val,2,2,Army worm,0.38244882
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_39.jpg,Army worm,val,2,2,Army worm,0.11338713
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_4.jpg,Army worm,val,2,2,Army worm,0.5075872
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_40.jpg,Army worm,val,2,2,Army worm,0.56991667
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_5.jpg,Army worm,val,2,23,Wheat Stem fly,0.14801869
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_6.jpg,Army worm,val,2,12,Healthy cotton,0.33899245
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_7.jpg,Army worm,val,2,2,Army worm,0.5240769
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_8.jpg,Army worm,val,2,2,Army worm,0.22525285
R:\Developments\ARIS\Disease\Validation\Army worm\rescale_9.jpg,Army worm,val,2,44,thirps on  cotton,0.12524147
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_1.jpg,Army worm,val,2,2,Army worm,0.514334
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_10.jpg,Army worm,val,2,2,Army worm,0.45119593
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_11.jpg,Army worm,val,2,2,Army worm,0.568103
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_12.jpg,Army worm,val,2,2,Army worm,0.4007715
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_13.jpg,Army worm,val,2,36,bollworm on Cotton,0.32498616
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_14.jpg,Army worm,val,2,2,Army worm,0.439332
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_15.jpg,Army worm,val,2,2,Army worm,0.3528323
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_16.jpg,Army worm,val,2,1,Anthracnose on Cotton,0.37706932
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_17.jpg,Army worm,val,2,40,maize fall armyworm,0.33101207
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_18.jpg,Army worm,val,2,2,Army worm,0.4283514
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_19.jpg,Army worm,val,2,12,Healthy cotton,0.21945448
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_2.jpg,Army worm,val,2,2,Army worm,0.20491914
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_20.jpg,Army worm,val,2,2,Army worm,0.34657004
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_21.jpg,Army worm,val,2,44,thirps on  cotton,0.17133854
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_22.jpg,Army worm,val,2,2,Army worm,0.1290227
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_23.jpg,Army worm,val,2,2,Army worm,0.26496997
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_24.jpg,Army worm,val,2,2,Army worm,0.3240675
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_25.jpg,Army worm,val,2,1,Anthracnose on Cotton,0.18587577
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_26.jpg,Army worm,val,2,38,cotton whitefly,0.35730633
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_27.jpg,Army worm,val,2,2,Army worm,0.34343776
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_28.jpg,Army worm,val,2,2,Army worm,0.2824029
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_29.jpg,Army worm,val,2,2,Army worm,0.15885863
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_3.jpg,Army worm,val,2,2,Army worm,0.7839033
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_30.jpg,Army worm,val,2,2,Army worm,0.5849025
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_31.jpg,Army worm,val,2,2,Army worm,0.3091703
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_32.jpg,Army worm,val,2,2,Army worm,0.52959913
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_33.jpg,Army worm,val,2,2,Army worm,0.6851457
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_34.jpg,Army worm,val,2,2,Army worm,0.73308396
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_35.jpg,Army worm,val,2,2,Army worm,0.9336705
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_36.jpg,Army worm,val,2,2,Army worm,0.51171285
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_37.jpg,Army worm,val,2,2,Army worm,0.6950693
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_38.jpg,Army worm,val,2,2,Army worm,0.4805553
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_39.jpg,Army worm,val,2,2,Army worm,0.3692483
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_4.jpg,Army worm,val,2,2,Army worm,0.61029214
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_40.jpg,Army worm,val,2,2,Army worm,0.483063
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_5.jpg,Army worm,val,2,2,Army worm,0.30015743
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_6.jpg,Army worm,val,2,12,Healthy cotton,0.23216002
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_7.jpg,Army worm,val,2,2,Army worm,0.70028925
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_8.jpg,Army worm,val,2,36,bollworm on Cotton,0.3274958
R:\Developments\ARIS\Disease\Validation\Army worm\rotation_9.jpg,Army worm,val,2,37,cotton mealy bug,0.17580493
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom1.jpg,Army worm,val,2,2,Army worm,0.497157
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom10.jpg,Army worm,val,2,2,Army worm,0.18952881
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom11.jpg,Army worm,val,2,22,Wheat Brown leaf rust,0.11781778
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom12.jpg,Army worm,val,2,8,Flag Smut,0.1920917
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom13.jpg,Army worm,val,2,22,Wheat Brown leaf rust,0.14616589
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom14.jpg,Army worm,val,2,22,Wheat Brown leaf rust,0.26524797
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom15.jpg,Army worm,val,2,40,maize fall armyworm,0.34679222
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom16.jpg,Army worm,val,2,44,thirps on  cotton,0.12621361
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom17.jpg,Army worm,val,2,40,maize fall armyworm,0.3626769
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom18.jpg,Army worm,val,2,2,Army worm,0.3584248
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom19.jpg,Army worm,val,2,12,Healthy cotton,0.15864456
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom2.jpg,Army worm,val,2,44,thirps on  cotton,0.20852035
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom20.jpg,Army worm,val,2,2,Army worm,0.21304762
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom21.jpg,Army worm,val,2,2,Army worm,0.26032797
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom22.jpg,Army worm,val,2,1,Anthracnose on Cotton,0.16792583
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom23.jpg,Army worm,val,2,38,cotton whitefly,0.3006582
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom24.jpg,Army worm,val,2,22,Wheat Brown leaf rust,0.21194701
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom25.jpg,Army worm,val,2,44,thirps on  cotton,0.10261295
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom26.jpg,Army worm,val,2,38,cotton whitefly,0.48961923
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom27.jpg,Army worm,val,2,38,cotton whitefly,0.40551233
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom28.jpg,Army worm,val,2,2,Army worm,0.24232115
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom29.jpg,Army worm,val,2,2,Army worm,0.30232325
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom3.jpg,Army worm,val,2,2,Army worm,0.32284632
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom30.jpg,Army worm,val,2,1,Anthracnose on Cotton,0.15218498
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom31.jpg,Army worm,val,2,22,Wheat Brown leaf rust,0.44402274
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom32.jpg,Army worm,val,2,2,Army worm,0.13461705
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom33.jpg,Army worm,val,2,2,Army worm,0.6028369
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom34.jpg,Army worm,val,2,38,cotton whitefly,0.14626427
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom35.jpg,Army worm,val,2,2,Army worm,0.40264198
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom36.jpg,Army worm,val,2,2,Army worm,0.5903789
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom37.jpg,Army worm,val,2,2,Army worm,0.32850817
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom38.jpg,Army worm,val,2,24,Wheat aphid,0.18617423
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom39.jpg,Army worm,val,2,2,Army worm,0.42191336
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom4.jpg,Army worm,val,2,8,Flag Smut,0.3033738
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom40.jpg,Army worm,val,2,22,Wheat Brown leaf rust,0.12712306
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom5.jpg,Army worm,val,2,36,bollworm on Cotton,0.34888443
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom6.jpg,Army worm,val,2,2,Army worm,0.48548654
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom7.jpg,Army worm,val,2,2,Army worm,0.503294
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom8.jpg,Army worm,val,2,1,Anthracnose on Cotton,0.18178366
R:\Developments\ARIS\Disease\Validation\Army worm\rotozoom9.jpg,Army worm,val,2,2,Army worm,0.15439719
R:\Developments\ARIS\Disease\Validation\Army worm\translation_1.jpg,Army worm,val,2,2,Army worm,0.22168322
R:\Developments\ARIS\Disease\Validation\Army worm\translation_10.jpg,Army worm,val,2,2,Army worm,0.4734346
R:\Developments\ARIS\Disease\Validation\Army worm\translation_11.jpg,Army worm,val,2,2,Army worm,0.6390029
R:\Developments\ARIS\Disease\Validation\Army worm\translation_12.jpg,Army worm,val,2,2,Army worm,0.4097962
R:\Developments\ARIS\Disease\Validation\Army worm\translation_13.jpg,Army worm,val,2,0,American Bollworm on Cotton,0.11783562
R:\Developments\ARIS\Disease\Validation\Army worm\translation_14.jpg,Army worm,val,2,2,Army worm,0.21449743
R:\Developments\ARIS\Disease\Validation\Army worm\translation_15.jpg,Army worm,val,2,2,Army worm,0.43790185
R:\Developments\ARIS\Disease\Validation\Army worm\translation_16.jpg,Army worm,val,2,44,thirps on  cotton,0.195656
R:\Developments\ARIS\Disease\Validation\Army worm\translation_17.jpg,Army worm,val,2,40,maize fall armyworm,0.32316244
R:\Developments\ARIS\Disease\Validation\Army worm\translation_18.jpg,Army worm,val,2,2,Army worm,0.34828624
R:\Developments\ARIS\Disease\Validation\Army worm\translation_19.jpg,Army worm,val,2,35,bollrot on Cotton,0.17782934
R:\Developments\ARIS\Disease\Validation\Army worm\translation_2.jpg,Army worm,val,2,2,Army worm,0.38371405
R:\Developments\ARIS\Disease\Validation\Army worm\translation_20.jpg,Army worm,val,2,2,Army worm,0.44967207
R:\Developments\ARIS\Disease\Validation\Army worm\translation_21.jpg,Army worm,val,2,1,Anthracnose on Cotton,0.16429201
R:\Developments\ARIS\Disease\Validation\Army worm\translation_22.jpg,Army worm,val,2,3,Bacterial Blight in cotton,0.21598828
R:\Developments\ARIS\Disease\Validation\Army worm\translation_3.jpg,Army worm,val,2,2,Army worm,0.85228235
R:\Developments\ARIS\Disease\Validation\Army worm\translation_4.jpg,Army worm,val,2,2,Army worm,0.29556832
R:\Developments\ARIS\Disease\Validation\Army worm\translation_5.jpg,Army worm,val,2,2,Army worm,0.5830043
R:\Developments\ARIS\Disease\Validation\Army worm\translation_6.jpg,Army worm,val,2,12,Healthy cotton,0.21063645
R:\Developments\ARIS\Disease\Validation\Army worm\translation_7.jpg,Army worm,val,2,2,Army worm,0.78700256
R:\Developments\ARIS\Disease\Validation\Army worm\translation_8.jpg,Army worm,val,2,2,Army worm,0.35903907
R:\Developments\ARIS\Disease\Validation\Army worm\translation_9.jpg,Army worm,val,2,44,thirps on  cotton,0.18852825
R:\Developments\ARIS\Disease\Validation\Army worm\zoom_32.jpg,Army worm,val,2,2,Army worm,0.42256832
R:\Developments\ARIS\Disease\Validation\Army worm\zoom_33.jpg,Army worm,val,2,2,Army worm,0.73623866
R:\Developments\ARIS\Disease\Validation\Army worm\zoom_34.jpg,Army worm,val,2,2,Army worm,0.67833805
R:\Developments\ARIS\Disease\Validation\Army worm\zoom_35.jpg,Army worm,val,2,2,Army worm,0.87355834
R:\Developments\ARIS\Disease\Validation\Army worm\zoom_36.jpg,Army worm,val,2,2,Army worm,0.4821454
R:\Developments\ARIS\Disease\Validation\Army worm\zoom_37.jpg,Army worm,val,2,2,Army worm,0.4075713
R:\Developments\ARIS\Disease\Validation\Army worm\zoom_38.jpg,Army worm,val,2,2,Army worm,0.60047686
R:\Developments\ARIS\Disease\Validation\Army worm\zoom_39.jpg,Army worm,val,2,2,Army worm,0.6128092
R:\Developments\ARIS\Disease\Validation\Army worm\zoom_40.jpg,Army worm,val,2,2,Army worm,0.6725332
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\1.jpg,Bacterial Blight in cotton,val,3,3,Bacterial Blight in cotton,0.6005557
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\10.jpg,Bacterial Blight in cotton,val,3,3,Bacterial Blight in cotton,0.85411996
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\11.jpg,Bacterial Blight in cotton,val,3,13,Leaf Curl,0.30851433
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\12.jpg,Bacterial Blight in cotton,val,3,3,Bacterial Blight in cotton,0.8094222
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\13.jpg,Bacterial Blight in cotton,val,3,3,Bacterial Blight in cotton,0.4418327
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\14.jpg,Bacterial Blight in cotton,val,3,3,Bacterial Blight in cotton,0.5633367
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\15.jpg,Bacterial Blight in cotton,val,3,1,Anthracnose on Cotton,0.33059934
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\16.jpg,Bacterial Blight in cotton,val,3,3,Bacterial Blight in cotton,0.37303138
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\17.jpg,Bacterial Blight in cotton,val,3,3,Bacterial Blight in cotton,0.280515
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\18.jpg,Bacterial Blight in cotton,val,3,1,Anthracnose on Cotton,0.55075175
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\19.jpg,Bacterial Blight in cotton,val,3,1,Anthracnose on Cotton,0.40658453
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\2.jpg,Bacterial Blight in cotton,val,3,3,Bacterial Blight in cotton,0.63170075
R:\Developments\ARIS\Disease\Validation\Bacterial Blight in cotton\20.jpg,Bacterial Blight in cotton,val,3,1,Anthracnose on Cotton,0.32479826
